id,text,source,created_at,user_id,retweet_count,username,user_desc,location,verified
1494080024869224450,"RT @jerezana0902: UK and Russia: peace breaks out!

Russia pushes for AstraZeneca/Sputnik V cocktail, by @RileyWaggaman https://t.co/0Vg3mT…",Twitter Web App,2022-02-16T22:43:31.000Z,107579086,3,Urine4TheirShoe,,,False
1494098378527064071,"@Noelstapley @Lin70490427 @EmmaODwyer13 @doctor_oxford Turns out, it was 2 months, not 8

https://t.co/ADTVmjpoMb",Twitter Web App,2022-02-16T23:56:27.000Z,1307460325789270016,0,03germas,Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 | History Graduate | LGBT+ 🏳️‍🌈 | trans Ally 🏳️‍⚧️ |,,False
1494070253672079360,"RT @Reuters: The relatively short shelf life of AstraZeneca's COVID vaccine has complicated the rollout to the world's developing nations,…",Twitter,2022-02-16T22:04:41.000Z,823928942084005889,27,ashvikaaa,"She/her. Undergrad '22 (comp sci engg.)

Volunteer @codeyourchances",,False
1494070377936470016,@SirJambavan This issue appears to be related to the components in vaccines. AstraZeneca killed people - without testing - because of clotting.,Twitter for iPhone,2022-02-16T22:05:11.000Z,938193759375851521,0,TheAce_Cleo,"🇨🇦🇺🇸 Goldminer's Daughter: Educator, Writer/Editor, Truth Teller, Justice Seeker, IFP Gallery. Passion: A Spade is a Spade “Toxic Inconvenient Narratives”",Toronto/GTA 💜,False
1494087002127585280,RT @IrishInquiry: Eithne Branigan lodged a criminal complaint at @gardainfo after suffering a life changing injury from the @AstraZeneca #C…,Twitter Web App,2022-02-16T23:11:14.000Z,1481744470328676353,252,Quinlan5Mick,,,False
1494089470391508992,@Amir86042225 @jamie_blom I've always said how stupid does Trudeau think we are to believe he and his wife took the real AstraZeneca after other countries were putting hold on it because of reported blood clots especially in women.,Twitter for Android,2022-02-16T23:21:03.000Z,148571219,1,NorthernMomFree,Just a Mom who's had enough. 🇨🇦,,False
1494090031706816516,"🔥 UK LAB REPORT RELEASED - GRAPHENE OXIDE PRESENT IN VACCINE 🔥

The  vaccines investigated belong to: 
1 - Moderna
2 - Pfizer
3 - AstraZeneca. 

READ MORE AND DOWNLOAD FULL LAB REPORT HERE
https://t.co/eBFe5DpTHn https://t.co/TiXTxXkU0i",Twitter for iPhone,2022-02-16T23:23:17.000Z,1036616693362114561,1,KPDanielle1,,,False
1494098467534381060,RT @Zordon_7: Mark Ruston: British man temporarily suspended from Facebook after sharing a gruesome photo of a baseball-sized blood clot af…,Twitter for iPhone,2022-02-16T23:56:48.000Z,1474431486371803139,4,EnochTheScribe1,,,False
1494086856400678920,RT @IrishInquiry: Eithne Branigan lodged a criminal complaint at @gardainfo after suffering a life changing injury from the @AstraZeneca #C…,Twitter Web App,2022-02-16T23:10:40.000Z,1324156133884497925,252,Awnye5,"There comes a time when one must take a position that is neither safe, nor politic, nor popular, but one must take it. Happily married female",USA,False
1494086696593416196,"Israel's health ministry approved the administration of AstraZeneca's antibody cocktail, Evusheld, which will be used on people with weakened immune systems
https://t.co/zSWnEc98Vt",Hootsuite Inc.,2022-02-16T23:10:01.000Z,2380259108,0,The_NewArab,"Unfiltered journalism from the Middle East, North Africa and beyond. English edition of @alaraby_ar",London,True
1494082361499156483,"RT @CBCKelowna: Lake Country man who had rare, extreme reaction to COVID-19 vaccine still waiting for exemption, government support  #Kelow…",Twitter for iPhone,2022-02-16T22:52:48.000Z,1441384610747731983,5,BernieHancock69,"🎙🚂🔥🏇🏿📻  Everything said here should be considered satire, pre-disavowals are pre-established. Retweets ≠ endorsements",NFA,False
1494089172113670155,"RT @vaxreports1: 647,029 nervous system disorders have been reported by the  European Medicines Agency

4,413 were fatal

185,387 not recov…",Twitter for iPad,2022-02-16T23:19:52.000Z,84371888,52,piccolofran,"Healthcare expert, graduated in psychology with interest in leadership, music, books, Mindfulness and supporting Acces4all",Brazil,False
1494088101735514113,"RT @vaxreports1: 647,029 nervous system disorders have been reported by the  European Medicines Agency

4,413 were fatal

185,387 not recov…",Twitter Web App,2022-02-16T23:15:36.000Z,1155585403,52,stacksNoWO,,,False
1494075985809055746,"RT @DrJohnB2: Extensive left intracranial hemorrhage &amp; thrombosis in the arms and feet after #CovidVaccination (AstraZeneca):
https://t.co/…",Twitter for Android,2022-02-16T22:27:28.000Z,1489768683312279553,3243,allieville123,Just a FREED🇨🇦M loving girl fighting for her FREED🇨🇦M,,False
1494066054682849280,@AbuzzDesigns @AstraZeneca What is the cost at Walmart or the new online drug company goodrx lists these prices https://t.co/k5WIKdkC17,Twitter for Android,2022-02-16T21:48:00.000Z,800163331252195328,0,3DPrinting_Phil,𝒦𝑒𝑒𝓅𝑒𝓇 𝑜𝒻 𝓂𝑒𝓂𝑜𝓇𝒾𝑒𝓈. 𝐿𝑜𝓋𝑒𝓇 𝑜𝒻 𝟥𝒹 𝓅𝓇𝒾𝓃𝓉𝒾𝓃𝑔 𝒶𝓃𝒹 𝑔𝑒𝑒𝓀𝓎 𝓈𝓉𝓊𝒻𝒻.,United States,False
1494073036592537602,"@JayFreedomTO It's called the @pfizer @moderna_tx @AstraZeneca vaccine, reason for death 💉💉💉",Twitter for iPad,2022-02-16T22:15:45.000Z,158414044,0,bblancasterr,"Immigrant by birth | Spiritual NOT religious, missing filter | Speak fluent sarcasm | Proud 🇨🇦didn't sign up 4 @JustinTrudeau's #Canada | #CanadianResistance",Toronto 🇨🇦🇷🇴,False
1494097522226348038,"Most JCVI members declared no conflict of interest. An institution linked to chair Wei Lim received £25000. Adam Finn has ties to Astrazeneca and GSK. Maarten Postma received funding from GSK, Astrazeneca and others... These people decided your kids should be vaxxed. #COVID19",Twitter Web App,2022-02-16T23:53:02.000Z,1329354417662005254,0,The_Choice_UK,Giving an opinion on political matters,,False
