id,text,source,created_at,user_id,retweet_count,username,user_desc,location,verified
1494099256969506817,"RT @norabar: 👇
✈️De esas, 19.278.090 corresponden a Pfizer; 14.683.210 a Sputnik V (10.490.055 dosis del componente 1, y 4.193.155 del comp…",Twitter for Android,2022-02-16T23:59:56.000Z,279127170,15,danielrojazo,"Peronista a mucha honra, a pesar de las miserias de muchos compañeros. Que por suerte son los menos...✌✌",Buenos Aires,False
1494098695779872769,"RT @KoenSwinkels: You know what Moderna, BioNTech (Pfizer's partner) &amp; the Sputnik manufacturer have in common?

None of them had ever made…",Twitter for iPhone,2022-02-16T23:57:42.000Z,1493349522025549825,82,natalie_j1402,Unacceptable Canadian.,Canada,False
1494096735098097664,@brisaruch Yo quiero saber porque nomás me he puesto Sputnik y dice mi doctor que ahora esta pero ay nena,Twitter for iPhone,2022-02-16T23:49:55.000Z,378777148,0,UlaVaz,Hago cosas y sobrevivo un posgrado. Diseño integral feat. Diseño de información. Tapatía en el chilango. Reina de la technocumbia.,CDMX,False
1494099091474812940,@sputnik_TR Zillet 6 lı illettir.,Twitter for iPhone,2022-02-16T23:59:17.000Z,2408561976,0,AyhanG55,🆂🅴🅽🅸🅾🆁 🅴🅽🅶,Turkey,False
1494096175389188102,". @achavezgarcia: ""No sabemos qué tanta capacidad de renegociación tuvieron las autoridades de Guatemala frente a la agencia rusa, porque las vacunas Sputnik llegaron tarde...""",Twitter Web App,2022-02-16T23:47:41.000Z,883376339939667968,1,AgenciaOcote,"Contamos la realidad desde miradas diversas. Periodismo, investigación y subjetividades. Creadoras de @facticagt, #LaCocinaLab, #RadioOcote y #LaRocola",Guatemala y Mesoamérica.,False
1494097411119226880,"@Mum_Rat De sputnik? Ya?
Qué andan poniendo?",Twitter for Android,2022-02-16T23:52:36.000Z,70547044,0,CeriseDegr,Based until proven otherwise,"La Machine, France",False
1494095763533619203,"RT @spectator: 'Why does Vladimir Putin need RT and Sputnik when the western media are doing such a great job on his behalf?'

✍ Owen Matth…",Twitter Web App,2022-02-16T23:46:03.000Z,1278778764999229445,17,OntherunDanny,"Runner - Ran 50 miles in January for charity- Short ass - Latte fan - Softly spoken. 
Never argue with a fool. 

Amor Fati. #DitchFirstBus",,False
1494097440135335937,RT @all_sputnik: day 17 we like sputnik https://t.co/y4K8iLR7eg,Twitter Web App,2022-02-16T23:52:43.000Z,1192905095211565056,59,whitecarosu,"Hello there, I play osu!
18y
#22 🇵🇹
#3000 global",,False
1494095298133733378,@rs_sputnik https://t.co/1uUazDf7R4,Twitter Web App,2022-02-16T23:44:12.000Z,3053067741,0,KrajisnikMico,"""Srbin koji sarađuje sa vladom Srbije""",,False
1494095576476041222,"02/16/2022-- -STAGE Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of... https://t.co/EWZP6LdpVE https://t.co/XLyd2lYc6j",STAGE SproutLoud.com,2022-02-16T23:45:19.000Z,733314777037049857,0,vbroztest,,,False
1494095147302277120,"@obstacolone La Sputnik me la pusieron como tipo 8:30am. Y para las 2pm ya me sentía rara, pensé que me estaba sugestionando, empezó la fiebre muy leve por ahí de las 3pm. Y como a las 4 me hizo ya crisis, pero la noche fue mortal, como a las 8 fue que llegué a 39.1 y me quedé horas",Twitter for iPhone,2022-02-16T23:43:36.000Z,323281162,0,lavivianaleyva,"Teatrera, teatrerísima de vocación, convicción y vicio... Grilla lo necesario",México,False
1494097896681054208,"“Y a vos, Jaír… como te fue con la pandemia ? Digo, como no quisiste la Sputnik…”

https://t.co/B2UWanlRjU",Twitter for iPhone,2022-02-16T23:54:32.000Z,196172891,24,caramellocumpa,"""Toda frontera es una línea con geometría bélica sobre el territorio y matemáticas de recelo, desconfianza y odio sobre las conciencias"". Horacio González",,False
1494097476067987462,RT @_VicenteSerrano: El medio Sputnik dio a conocer que el Dr. @AlfredoJalife2 acusó al pseudoperiodista @CarlosLoret de lavar dinero para…,Twitter for Android,2022-02-16T23:52:51.000Z,1489641829926686720,372,mexico_unido14,Mexicanos unidos contra la corrupción,México,False
1494096849963212808,"RT @claudiogn64d: @isa08376412 A mí mamá.
88 años, una sputnik.
Dos veces d jo de ver de un ojo el mismo día, por 15 minutos.
Se acostó un…",Twitter for Android,2022-02-16T23:50:22.000Z,80190277,1,HernanMejia,"🇨🇴🇺🇸Consultor Corporativo CIO CMO Bilingüe.
Unidos construiremos un mejor futuro!
Investigador GeoPolítico Libertario 🆓
#StopNWO #Plandemic #STOPBigReset","Medellín, Antioquia, Colombia",False
1494096264597626880,"RT @V_arubina: すいません日にち入れ忘れてました
BAR Sputnikは次回二部制になります

次回オープン2月19日土曜です
第一部20:45〜22:50
PHAZE(@phaze_vr )一周年記念
「PHAZEワンマン配信@イベント会場」

第二部は23:…",Twitter for Android,2022-02-16T23:48:03.000Z,16884421,6,unebi,"プログレ、HR/HM、ギター、鬱。skeb（ https://t.co/pCsZkELjK1 ）依頼（イラストは書道(半紙～半切)、小説）受付中。
アイコンは練餡さん（ @koneriaaa ）作。干し芋 https://t.co/Q8aIZn9YiU…","Osaka,Japan",False
1494098880849342467,RT @txt_tubatu: The fact that Huening Kai produced Dear Sputnik at 18 is insane,Twitter for Android,2022-02-16T23:58:26.000Z,1388548717687369729,374,IiyoKk0,"🇮🇩
txt addict
part of moaville",,False
1494095942546558987,@Harmossi @sputnik_TR Hayatımda gördüğüm en saçma yorum daha saçmasıno görmem inşallah bu arada kafanı eşşekler becersin.,Twitter for Android,2022-02-16T23:46:46.000Z,1436795372362469377,0,TalhaYc30549547,,,False
1494096173967233025,". @achavezgarcia: ""Tenemos que tomar en cuenta el contexto en el que se dio el contrato para comprar vacunas Sputnik, con esa negociación opaca. Generó muchas suspicacias"".",Twitter Web App,2022-02-16T23:47:41.000Z,883376339939667968,0,AgenciaOcote,"Contamos la realidad desde miradas diversas. Periodismo, investigación y subjetividades. Creadoras de @facticagt, #LaCocinaLab, #RadioOcote y #LaRocola",Guatemala y Mesoamérica.,False
1494098276659961856,@sputnik_TR https://t.co/6dcgCcMike,Twitter for Android,2022-02-16T23:56:02.000Z,1181272846137462784,0,1283icimde,"Tam bağımsız TÜRKİYE için Kuvâ-yi Milliye ruhunu yaşayan ve yaşatan bir KEMALİSTİM, TÜRKÇÜYÜM!...",,False
1494099194650443783,RT @AgenciaOcote: 💉 Más de un millón de dosis del componente 1 de vacunas Sputnik vencerá el 28 de febrero. Desde el gobierno no se ha habl…,Twitter for Android,2022-02-16T23:59:41.000Z,1037500197050441728,23,MiguelngelFig13,"Buscando la Verdad, la Justicia, el Amor y la Paz","Guatemala, Ciudad",False
1494097243225346050,RT @elpoliticonews: ¿Por qué la OMS suspendió la aprobación de la vacuna rusa Sputnik V?             https://t.co/02tXUnddBx,Twitter for Android,2022-02-16T23:51:56.000Z,150485247,1,francy274,Profesora universitaria. Amante de la libertad!,,False
